300,400
325,400
350,400
375,400
400,400
425,400
450,400
475,400
500,400
525,400
550,400
575,400
600,400
625,400
650,400
675,400
700,400
725,400
750,400
775,400
800,400
825,400
850,400
0,425
25,425
50,425
75,425
100,425
125,425
150,425
175,425
200,425
225,425
250,425
275,425
300,425
325,425
350,425
375,425
400,425
425,425
450,425
475,425
500,425
525,425
550,425
575,425
600,425
625,425
650,425
675,425
700,425
725,425
750,425
775,425
800,425
825,425
850,425
0,450
25,450
50,450
75,450
100,450
125,450
150,450
175,450
200,450
225,450
250,450
275,450
300,450
325,450
350,450
375,450
400,450
425,450
450,450
475,450
500,450
525,450
550,450
575,450
600,450
625,450
650,450
675,450
700,450
725,450
750,450
775,450
800,450
825,450
850,450
0,475
25,475
50,475
75,475
100,475
125,475
150,475
175,475
200,475
225,475
250,475
275,475
300,475
325,475
350,475
375,475
400,475
425,475
450,475
475,475
500,475
525,475
550,475
575,475
600,475
625,475
650,475
675,475
700,475
725,475
750,475
775,475
800,475
825,475
850,475
0,500
25,500
50,500
75,500
100,500
125,500
150,500
175,500
200,500
225,500
250,500
275,500
300,500
325,500
350,500
375,500
400,500
425,500
450,500
475,500
500,500
525,500
550,500
575,500
600,500
625,500
650,500
675,500
700,500
725,500
750,500
775,500
800,500
825,500
850,500
0,525
25,525
50,525
75,525
100,525
125,525
150,525
175,525
200,525
225,525
250,525
275,525
300,525
325,525
350,525
375,525
400,525
425,525
450,525
475,525
500,525
525,525
550,525
575,525
600,525
625,525
650,525
675,525
700,525
725,525
750,525
775,525
800,525
825,525
850,525
0,550
25,550
50,550
75,550
100,550
125,550
150,550
175,550
200,550
225,550
250,550
275,550
300,550
325,550
350,550
375,550
400,550
425,550
450,550
475,550
500,550
525,550
550,550
575,550
600,550
625,550
650,550
675,550
700,550
725,550
750,550
775,550
800,550
825,550
850,550
0,575
25,575
50,575
75,575
100,575
125,575
150,575
175,575
200,575
225,575
250,575
275,575
300,575
325,575
350,575
375,575
400,575
425,575
450,575
475,575
500,575
525,575
550,575
575,575
600,575
625,575
650,575
675,575
700,575
725,575
750,575
775,575
800,575
825,575
850,575
0,600
25,600
50,600
75,600
100,600
125,600
150,600
175,600
200,600
225,600
250,600
275,600
300,600
325,600
350,600
375,600
400,600
425,600
450,600
475,600
500,600
525,600
550,600
575,600
600,600
625,600
650,600
675,600
700,600
725,600
750,600
775,600
800,600
825,600
850,600
0,625
25,625
50,625
75,625
100,625
125,625
150,625
175,625
200,625
225,625
250,625
275,625
300,625
325,625
350,625
375,625
400,625
425,625
450,625
475,625
500,625
525,625
550,625
575,625
600,625
625,625
650,625
675,625
700,625
725,625
750,625
775,625
800,625
825,625
850,625
0,650
25,650
50,650
75,650
100,650
125,650
150,650
175,650
200,650
225,650
250,650
275,650
300,650
325,650
350,650
375,650
400,650
425,650
450,650
475,650
500,650
525,650
550,650
575,650
600,650
625,650
650,650
675,650
700,650
725,650
750,650
775,650
800,650
825,650
850,650
0,675
25,675
50,675
75,675
100,675
125,675
150,675
175,675
200,675
225,675
250,675
275,675
300,675
325,675
350,675
375,675
400,675
425,675
450,675
475,675
500,675
525,675
550,675
575,675
600,675
625,675
650,675
675,675
700,675
725,675
750,675
775,675
800,675
825,675
850,675
0,700
25,700
50,700
75,700
100,700
125,700
150,700
175,700
200,700
225,700
250,700
275,700
300,700
325,700
350,700
375,700
400,700
425,700
450,700
475,700
500,700
525,700
550,700
575,700
600,700
625,700
650,700
675,700
700,700
725,700
750,700
775,700
800,700
825,700
850,700
